date,United States_AverageTemperature
1824-06-01,22.20541818181818
1824-07-01,24.945957575757575
1824-08-01,23.664606060606058
1824-09-01,20.1024
1824-10-01,13.783539393939394
1824-11-01,8.291236363636363
1824-12-01,5.36749696969697
1825-01-01,3.0195602409638553
1825-02-01,5.1892048192771085
1825-03-01,9.624355421686747
1825-04-01,14.022945783132531
1825-05-01,18.425090361445783
1825-06-01,23.45429518072289
1825-07-01,25.73878313253012
1825-08-01,24.29166265060241
1825-09-01,20.362668674698796
1825-10-01,14.707722891566265
1825-11-01,8.921421686746989
1825-12-01,3.1791987951807226
1826-01-01,2.154120481927711
1826-02-01,4.182915662650602
1826-03-01,8.594391566265061
1826-04-01,12.764686746987952
1826-05-01,20.48836746987952
1826-06-01,22.987897590361445
1826-07-01,24.774728915662653
1826-08-01,23.698475903614458
1826-09-01,19.750006024096386
1826-10-01,14.460656626506024
1826-11-01,8.64683734939759
1826-12-01,4.1234397590361445
1827-01-01,1.7499036144578308
1827-02-01,6.675439759036145
1827-03-01,9.382234939759035
1827-04-01,14.374831325301207
1827-05-01,18.63240963855422
1827-06-01,22.601698795180724
1827-07-01,25.276692771084342
1827-08-01,24.318897590361445
1827-09-01,20.298716867469878
1827-10-01,14.383427710843373
1827-11-01,8.429162650602409
1827-12-01,3.95860843373494
1828-01-01,3.603943820224719
1828-02-01,5.994567415730338
1828-03-01,8.640432584269663
1828-04-01,12.064090361445784
1828-05-01,18.217797752808988
1828-06-01,23.965999999999998
1828-07-01,24.73277094972067
1828-08-01,24.46609497206704
1828-09-01,19.03613966480447
1828-10-01,13.91186033519553
1828-11-01,9.344324022346369
1828-12-01,6.138407821229051
1829-01-01,2.427458100558659
1829-02-01,0.5538938547486034
1829-03-01,6.2283463687150835
1829-04-01,12.458675977653632
1829-05-01,19.009296089385476
1829-06-01,22.814550561797756
1829-07-01,24.368932584269665
1829-08-01,24.225376404494384
1829-09-01,19.233180722891568
1829-10-01,14.335977528089888
1829-11-01,6.853179775280899
1829-12-01,5.451859550561798
1830-01-01,3.000198795180723
1830-02-01,4.800951807228915
1830-03-01,8.961156626506023
1830-04-01,14.332072289156626
1830-05-01,17.95625903614458
1830-06-01,22.277668674698795
1830-07-01,26.464379518072292
1830-08-01,24.54556626506024
1830-09-01,19.955253012048193
1830-10-01,15.617686746987951
1830-11-01,12.053481927710843
1830-12-01,4.714132530120482
1831-01-01,0.06566265060240971
1831-02-01,1.8118795180722895
1831-03-01,8.905337349397591
1831-04-01,13.084259036144578
1831-05-01,18.011939759036146
1831-06-01,23.023524096385543
1831-07-01,24.464018072289157
1831-08-01,24.001331325301205
1831-09-01,19.36805421686747
1831-10-01,14.563102409638553
1831-11-01,7.9468674698795185
1831-12-01,-0.6011385542168676
1832-01-01,2.3348033707865166
1832-02-01,3.3112808988764044
1832-03-01,8.646662921348314
1832-04-01,12.830252808988764
1832-05-01,17.04653370786517
1832-06-01,22.504765060240963
1832-07-01,24.479224242424245
1832-08-01,22.937830303030303
1832-09-01,19.733963636363637
1832-10-01,14.17558988764045
1832-11-01,8.132960674157303
1832-12-01,4.256859550561797
1833-01-01,3.866865168539326
1833-02-01,4.2758202247191015
1833-03-01,7.6050786516853925
1833-04-01,13.500634831460673
1833-05-01,18.199792134831462
1833-06-01,21.150842696629212
1833-07-01,24.177724719101125
1833-08-01,23.27070786516854
1833-09-01,20.01958988764045
1833-10-01,12.910837078651685
1833-11-01,8.79335393258427
1833-12-01,4.393078651685393
1834-01-01,1.0355477707006369
1834-02-01,6.618642458100559
1834-03-01,8.566016759776536
1834-04-01,13.523709497206704
1834-05-01,17.98009497206704
1834-06-01,21.85
1834-07-01,25.417620111731843
1834-08-01,24.165195530726255
1834-09-01,19.578340782122904
1834-10-01,13.72659776536313
1834-11-01,9.046787709497206
1834-12-01,3.9265977653631285
1835-01-01,3.639736040609137
1835-02-01,0.7218934010152284
1835-03-01,7.206873096446701
1835-04-01,12.395157360406092
1835-05-01,18.47875126903553
1835-06-01,22.260035532994923
1835-07-01,23.986340101522842
1835-08-01,23.513855555555555
1835-09-01,18.162588832487312
1835-10-01,13.871243654822337
1835-11-01,7.795928934010152
1835-12-01,2.743715736040609
1836-01-01,2.38905076142132
1836-02-01,2.555812182741117
1836-03-01,5.7401776649746195
1836-04-01,12.865345177664974
1836-05-01,18.369157360406092
1836-06-01,21.567096446700507
1836-07-01,24.346705583756346
1836-08-01,22.79156345177665
1836-09-01,19.815025380710658
1836-10-01,11.52677157360406
1836-11-01,6.546675126903553
1836-12-01,2.318725888324873
1837-01-01,1.550030456852792
1837-02-01,4.651553299492385
1837-03-01,6.68497461928934
1837-04-01,10.635918781725888
1837-05-01,16.83633502538071
1837-06-01,21.578502538071067
1837-07-01,24.761360406091374
1837-08-01,23.776035532994925
1837-09-01,19.38796954314721
1837-10-01,14.101563451776649
1837-11-01,9.796675126903553
1837-12-01,4.239121827411167
1838-01-01,3.2411308900523563
1838-02-01,-0.6328324607329839
1838-03-01,8.74402617801047
1838-04-01,12.218497382198954
1838-05-01,15.784052356020942
1838-06-01,22.88755497382199
1838-07-01,25.752162303664925
1838-08-01,24.47204712041885
1838-09-01,19.870350785340314
1838-10-01,12.448853403141362
1838-11-01,5.800104712041884
1838-12-01,1.50851832460733
1839-01-01,3.568429319371728
1839-02-01,4.8793664921465965
1839-03-01,7.513973821989529
1839-04-01,15.093450261780106
1839-05-01,18.16150785340314
1839-06-01,21.76976649746193
1839-07-01,24.824137055837564
1839-08-01,23.59679894179894
1839-09-01,19.224084656084656
1839-10-01,15.618222222222222
1839-11-01,6.395142857142857
1839-12-01,2.380873015873016
1840-01-01,1.0614232804232804
1840-02-01,5.998619047619048
1840-03-01,9.23168253968254
1840-04-01,14.201640211640212
1840-05-01,18.38168783068783
1840-06-01,22.508391534391535
1840-07-01,24.22151851851852
1840-08-01,23.619142857142858
1840-09-01,19.00084656084656
1840-10-01,13.702507936507937
1840-11-01,7.212439153439154
1840-12-01,2.950825396825396
1841-01-01,2.37631746031746
1841-02-01,3.2149100529100534
1841-03-01,7.847153439153439
1841-04-01,12.199507936507937
1841-05-01,17.48230687830688
1841-06-01,22.796460317460316
1841-07-01,24.91367195767196
1841-08-01,23.56584656084656
1841-09-01,19.94352380952381
1841-10-01,12.67105291005291
1841-11-01,8.135296296296296
1841-12-01,4.347851851851852
1842-01-01,4.483719576719577
1842-02-01,5.335846560846561
1842-03-01,11.656158730158731
1842-04-01,14.521767195767197
1842-05-01,17.41451851851852
1842-06-01,21.318603174603172
1842-07-01,23.512724867724867
1842-08-01,22.647502645502644
1842-09-01,19.970719576719578
1842-10-01,13.986857142857144
1842-11-01,5.892571428571428
1842-12-01,3.3029259259259254
1843-01-01,4.526666666666666
1843-02-01,1.2005978835978837
1843-03-01,3.815128491620112
1843-04-01,12.578964102564104
1843-05-01,17.226758974358972
1843-06-01,21.662830769230773
1843-07-01,24.248789743589743
1843-08-01,23.527979487179486
1843-09-01,20.952102564102564
1843-10-01,12.28311794871795
1843-11-01,7.814051282051282
1843-12-01,4.9282051282051285
1844-01-01,1.9882256410256411
1844-02-01,4.7324717948717945
1844-03-01,8.222348717948718
1844-04-01,15.205928205128204
1844-05-01,18.43700512820513
1844-06-01,21.843558974358974
1844-07-01,24.858610256410255
1844-08-01,23.29094358974359
1844-09-01,19.323989847715737
1844-10-01,13.194984771573603
1844-11-01,8.105598984771575
1844-12-01,3.4194060913705586
1845-01-01,4.828852791878172
1845-02-01,5.219989847715736
1845-03-01,8.959979695431471
1845-04-01,14.304142131979697
1845-05-01,17.416319796954316
1845-06-01,22.192522842639594
1845-07-01,24.87202030456853
1845-08-01,24.15577157360406
1845-09-01,20.11904568527919
1845-10-01,13.334172588832487
1845-11-01,7.78305076142132
1845-12-01,0.7653045685279188
1846-01-01,4.415817679558011
1846-02-01,3.241734806629834
1846-03-01,9.413845303867403
1846-04-01,13.653558011049723
1846-05-01,19.362288888888887
1846-06-01,21.881016574585637
1846-07-01,25.161850828729282
1846-08-01,24.689447513812155
1846-09-01,21.853872928176795
1846-10-01,13.855917127071825
1846-11-01,9.777613259668508
1846-12-01,5.290745856353591
1847-01-01,1.5332099447513814
1847-02-01,4.416298342541436
1847-03-01,6.230044198895027
1847-04-01,13.648055248618785
1847-05-01,16.74318781725888
1847-06-01,21.698629441624366
1847-07-01,24.455401015228425
1847-08-01,23.197421319796952
1847-09-01,19.75515736040609
1847-10-01,13.85856852791878
1847-11-01,8.933817258883249
1847-12-01,3.5493451776649745
1848-01-01,3.6584254143646406
1848-02-01,4.624911602209945
1848-03-01,7.275895027624308
1848-04-01,12.20021546961326
1848-05-01,18.291209944751383
1848-06-01,21.99514720812183
1848-07-01,23.84586802030457
1848-08-01,23.5437461928934
1848-09-01,18.55208376963351
1848-10-01,14.070172774869109
1848-11-01,6.0003298429319365
1848-12-01,4.387842931937173
1849-01-01,3.5324902723735403
1849-02-01,4.288089494163424
1849-03-01,9.86871206225681
1849-04-01,12.875894531250001
1849-05-01,16.497062500000002
1849-06-01,22.231050583657588
1849-07-01,24.33381712062257
1849-08-01,24.022579766536964
1849-09-01,20.341782101167315
1849-10-01,14.142143968871595
1849-11-01,10.662439688715953
1849-12-01,4.290918287937743
1850-01-01,5.1993968871595335
1850-02-01,5.610821011673152
1850-03-01,8.192871595330738
1850-04-01,11.984428015564202
1850-05-01,16.498875486381323
1850-06-01,21.61967704280156
1850-07-01,24.473727626459144
1850-08-01,24.73206225680934
1850-09-01,20.936906614785993
1850-10-01,15.058642023346303
1850-11-01,9.426556420233464
1850-12-01,3.1229571984435798
1851-01-01,4.73752140077821
1851-02-01,6.319992217898833
1851-03-01,9.733443579766536
1851-04-01,13.185482490272372
1851-05-01,17.898050583657586
1851-06-01,21.838101167315177
1851-07-01,24.08833852140078
1851-08-01,23.767143968871594
1851-09-01,20.81305447470817
1851-10-01,14.946665369649805
1851-11-01,8.09733852140078
1851-12-01,3.565019455252918
1852-01-01,2.320373540856031
1852-02-01,6.548439688715954
1852-03-01,8.679498054474708
1852-04-01,11.49615953307393
1852-05-01,18.04133073929961
1852-06-01,21.991124513618676
1852-07-01,24.396770428015564
1852-08-01,23.256910505836576
1852-09-01,19.783494163424127
1852-10-01,15.218533073929962
1852-11-01,8.06184046692607
1852-12-01,5.849813229571985
1853-01-01,4.101287937743191
1853-02-01,5.038649805447471
1853-03-01,9.070077821011674
1853-04-01,13.98139299610895
1853-05-01,17.924622568093383
1853-06-01,22.64860700389105
1853-07-01,24.055252918287938
1853-08-01,23.52050583657588
1853-09-01,20.652431906614787
1853-10-01,14.222124513618677
1853-11-01,10.410296875
1853-12-01,4.969326848249027
1854-01-01,3.49220233463035
1854-02-01,6.006568093385215
1854-03-01,10.022879377431908
1854-04-01,13.475591439688715
1854-05-01,17.673653696498054
1854-06-01,21.77806614785992
1854-07-01,25.367972762645916
1854-08-01,24.11050583657588
1854-09-01,20.836206225680932
1854-10-01,15.82945914396887
1854-11-01,9.41939299610895
1854-12-01,4.734190661478599
1855-01-01,4.6266328125
1855-02-01,4.19601953125
1855-03-01,8.5203671875
1855-04-01,14.44330859375
1855-05-01,18.29355078125
1855-06-01,21.783665369649807
1855-07-01,24.378782101167314
1855-08-01,23.58396484375
1855-09-01,20.9930546875
1855-10-01,14.51453515625
1855-11-01,9.8116328125
1855-12-01,4.23854296875
1856-01-01,0.4476498054474707
1856-02-01,3.5146887159533073
1856-03-01,7.330887159533074
1856-04-01,14.086848249027238
1856-05-01,17.617066147859923
1856-06-01,23.236961089494166
1856-07-01,25.26136186770428
1856-08-01,23.373599221789885
1856-09-01,20.093112840466926
1856-10-01,14.301101167315176
1856-11-01,8.611891050583656
1856-12-01,2.7428210116731515
1857-01-01,0.7314474708171206
1857-02-01,7.614249027237355
1857-03-01,8.618424124513618
1857-04-01,11.300077821011673
1857-05-01,17.130972762645914
1857-06-01,22.1580233463035
1857-07-01,23.963217898832685
1857-08-01,23.57546692607004
1857-09-01,20.22636964980545
1857-10-01,14.130077821011673
1857-11-01,8.575070038910507
1857-12-01,6.711260700389105
1858-01-01,6.406984435797665
1858-02-01,4.344552529182879
1858-03-01,9.038544747081712
1858-04-01,13.201272373540856
1858-05-01,17.40431906614786
1858-06-01,22.420739299610894
1858-07-01,24.22850972762646
1858-08-01,23.335233463035017
1858-09-01,20.31391439688716
1858-10-01,15.230373540856032
1858-11-01,7.627015564202335
1858-12-01,5.173023346303502
1859-01-01,3.9335447470817124
1859-02-01,6.5361750972762644
1859-03-01,9.733778210116732
1859-04-01,11.992015564202335
1859-05-01,18.263517509727627
1859-06-01,22.146848249027236
1859-07-01,23.801136186770428
1859-08-01,23.069494163424125
1859-09-01,19.411793774319065
1859-10-01,13.964677042801556
1859-11-01,10.087140077821012
1859-12-01,2.5919455252918286
1860-01-01,4.079178988326848
1860-02-01,5.470544747081712
1860-03-01,9.996
1860-04-01,13.489626459143969
1860-05-01,17.969945525291827
1860-06-01,21.723941634241246
1860-07-01,24.37761478599222
1860-08-01,23.796929961089496
1860-09-01,19.976085603112843
1860-10-01,14.916214007782102
1860-11-01,8.963260700389105
1860-12-01,4.343322957198443
1861-01-01,3.201412451361868
1861-02-01,6.722447470817121
1861-03-01,9.173898832684825
1861-04-01,13.897964980544748
1861-05-01,17.353210116731518
1861-06-01,22.468949416342415
1861-07-01,24.26590661478599
1861-08-01,23.400587548638132
1861-09-01,20.459673151750973
1861-10-01,15.179416342412452
1861-11-01,10.044334630350194
1861-12-01,7.100789883268482
1862-01-01,4.495455252918289
1862-02-01,4.309268482490272
1862-03-01,8.34904280155642
1862-04-01,12.583486381322958
1862-05-01,17.822634241245137
1862-06-01,21.725116731517513
1862-07-01,24.454715953307392
1862-08-01,24.288365758754864
1862-09-01,20.91848638132296
1862-10-01,15.443782101167315
1862-11-01,9.33553307392996
1862-12-01,5.920062256809338
1863-01-01,5.272645914396887
1863-02-01,5.636280155642023
1863-03-01,9.083747081712064
1863-04-01,13.552653696498055
1863-05-01,18.26073540856031
1863-06-01,21.20714007782101
1863-07-01,24.063486381322956
1863-08-01,23.522599221789882
1863-09-01,20.167315175097276
1863-10-01,13.79891439688716
1863-11-01,9.227933852140078
1863-12-01,4.80143579766537
1864-01-01,3.7235992217898835
1864-02-01,6.496848249027238
1864-03-01,8.28915953307393
1864-04-01,12.668805447470817
1864-05-01,18.598151750972765
1864-06-01,22.197715953307394
1864-07-01,24.623221789883267
1864-08-01,24.463097276264595
1864-09-01,20.615389105058366
1864-10-01,13.703536964980545
1864-11-01,9.069758754863813
1864-12-01,4.780373540856031
1865-01-01,2.756190661478599
1865-02-01,5.403677042801557
1865-03-01,9.069505836575875
1865-04-01,13.202513618677042
1865-05-01,18.512696498054474
1865-06-01,22.954303501945528
1865-07-01,23.84655252918288
1865-08-01,23.743369649805448
1865-09-01,21.984630350194553
1865-10-01,14.571824902723735
1865-11-01,10.353832684824903
1865-12-01,3.996941634241245
1866-01-01,3.6797937743190663
1866-02-01,5.137571984435797
1866-03-01,8.589482490272372
1866-04-01,14.443887159533075
1866-05-01,16.97935019455253
1866-06-01,21.733941634241244
1866-07-01,24.729556420233465
1866-08-01,23.034715953307394
1866-09-01,19.878673151750974
1866-10-01,15.240513618677042
1866-11-01,9.945311284046694
1866-12-01,5.1401906614785995
1867-01-01,2.89056420233463
1867-02-01,6.652268482490273
1867-03-01,6.424902723735409
1867-04-01,13.48833852140078
1867-05-01,16.719937743190663
1867-06-01,22.602
1867-07-01,24.000136186770426
1867-08-01,24.061256809338524
1867-09-01,21.234875486381323
1867-10-01,15.298614785992218
1867-11-01,10.693011673151751
1867-12-01,6.673424124513619
1868-01-01,2.33747859922179
1868-02-01,4.6337976653696495
1868-03-01,10.198673151750972
1868-04-01,12.55053307392996
1868-05-01,17.469618677042803
1868-06-01,21.865303501945526
1868-07-01,25.147844357976656
1868-08-01,23.372003891050586
1868-09-01,19.74398832684825
1868-10-01,14.503463035019454
1868-11-01,8.916214007782102
1868-12-01,3.792587548638132
1869-01-01,5.423015564202334
1869-02-01,5.962684824902724
1869-03-01,8.065163424124513
1869-04-01,12.921727626459145
1869-05-01,17.201848249027236
1869-06-01,21.497684824902723
1869-07-01,24.06775486381323
1869-08-01,23.886035019455253
1869-09-01,20.2077626459144
1869-10-01,13.014252918287937
1869-11-01,8.850610894941633
1869-12-01,4.396116731517509
1870-01-01,5.38304280155642
1870-02-01,6.131688715953308
1870-03-01,7.479610894941634
1870-04-01,13.378976653696498
1870-05-01,18.348665369649805
1870-06-01,22.32066147859922
1870-07-01,24.854642023346305
1870-08-01,23.58193774319066
1870-09-01,20.58233852140078
1870-10-01,15.350490272373541
1870-11-01,10.00484046692607
1870-12-01,3.518252918287938
1871-01-01,4.482229571984436
1871-02-01,6.0344241245136185
1871-03-01,10.343007782101166
1871-04-01,13.841455252918287
1871-05-01,18.115501945525292
1871-06-01,22.623272373540857
1871-07-01,24.260529182879377
1871-08-01,24.33443190661479
1871-09-01,19.609828793774323
1871-10-01,15.526455252918288
1871-11-01,8.061194552529182
1871-12-01,4.361579766536964
1872-01-01,2.9863696498054475
1872-02-01,5.489743190661478
1872-03-01,7.315739299610895
1872-04-01,13.124315175097276
1872-05-01,18.365229571984433
1872-06-01,22.396933852140076
1872-07-01,24.315980544747084
1872-08-01,24.099229571984438
1872-09-01,20.339910505836574
1872-10-01,14.471420233463036
1872-11-01,7.1320544747081716
1872-12-01,2.8009999999999997
1873-01-01,3.2230972762645913
1873-02-01,4.725875486381323
1873-03-01,8.667120622568092
1873-04-01,12.192264591439688
1873-05-01,17.403241245136186
1873-06-01,22.26068093385214
1873-07-01,24.191961089494164
1873-08-01,23.51391439688716
1873-09-01,20.086571984435796
1873-10-01,13.690762645914397
1873-11-01,8.83396887159533
1873-12-01,5.193704280155642
1874-01-01,4.791988326848249
1874-02-01,4.992128404669261
1874-03-01,8.430505836575875
1874-04-01,11.011785992217899
1874-05-01,18.32205447470817
1874-06-01,22.670778210116733
1874-07-01,24.479517509727625
1874-08-01,23.884151750972762
1874-09-01,20.609953307392995
1874-10-01,15.051206225680934
1874-11-01,9.448315175097276
1874-12-01,5.393906614785992
1875-01-01,1.2346031128404669
1875-02-01,3.247731517509728
1875-03-01,7.3966692607003885
1875-04-01,11.980517509727626
1875-05-01,18.27658365758755
1875-06-01,22.040762645914395
1875-07-01,24.22864980544747
1875-08-01,23.189498054474708
1875-09-01,19.562424124513623
1875-10-01,14.864420233463035
1875-11-01,9.005918287937744
1875-12-01,7.092007782101168
1876-01-01,5.762470817120622
1876-02-01,6.616486381322957
1876-03-01,7.344968871595331
1876-04-01,13.180770428015565
1876-05-01,17.70562645914397
1876-06-01,22.45635019455253
1876-07-01,24.67255252918288
1876-08-01,23.84789105058366
1876-09-01,19.88527626459144
1876-10-01,14.110124513618677
1876-11-01,8.967517509727626
1876-12-01,2.1441050583657586
1877-01-01,3.51731906614786
1877-02-01,7.246466926070038
1877-03-01,9.038
1877-04-01,12.850097276264592
1877-05-01,17.00671206225681
1877-06-01,22.160015564202332
1877-07-01,24.49501945525292
1877-08-01,23.846964980544747
1877-09-01,20.705058365758756
1877-10-01,15.015603112840466
1877-11-01,9.28579766536965
1877-12-01,7.296848249027237
1878-01-01,4.4895525291828795
1878-02-01,6.656463035019455
1878-03-01,11.370120622568093
1878-04-01,14.458155642023346
1878-05-01,17.622206225680934
1878-06-01,21.455789883268483
1878-07-01,24.80263035019455
1878-08-01,24.12066926070039
1878-09-01,20.183412451361868
1878-10-01,14.859494163424124
1878-11-01,9.817575875486382
1878-12-01,3.176315175097276
1879-01-01,2.7070077821011673
1879-02-01,5.209961089494164
1879-03-01,10.606027237354084
1879-04-01,13.113972762645915
1879-05-01,18.241377431906614
1879-06-01,21.79017120622568
1879-07-01,24.5491875
1879-08-01,23.31250390625
1879-09-01,19.977
1879-10-01,16.519439688715952
1879-11-01,9.434739299610895
1879-12-01,5.400303501945525
1880-01-01,7.227587548638132
1880-02-01,5.758241245136188
1880-03-01,8.113645914396887
1880-04-01,13.27750972762646
1880-05-01,19.149665369649806
1880-06-01,22.174703125
1880-07-01,23.60053515625
1880-08-01,23.173078125
1880-09-01,19.72230859375
1880-10-01,14.093214843750001
1880-11-01,6.23103125
1880-12-01,3.71759375
1881-01-01,1.9852539062499999
1881-02-01,5.34608984375
1881-03-01,8.3185
1881-04-01,13.068038910505836
1881-05-01,19.01056420233463
1881-06-01,22.068186770428017
1881-07-01,24.622914396887158
1881-08-01,24.205684824902722
1881-09-01,21.52928793774319
1881-10-01,15.600875486381323
1881-11-01,8.84733852140078
1881-12-01,7.100821011673152
1882-01-01,4.199642023346303
1882-02-01,6.785700389105058
1882-03-01,9.780540856031129
1882-04-01,12.904642023346304
1882-05-01,16.470525291828796
1882-06-01,21.65954474708171
1882-07-01,23.50660700389105
1882-08-01,23.32252918287938
1882-09-01,20.095003891050585
1882-10-01,15.550949416342412
1882-11-01,8.720509727626458
1882-12-01,4.831494163424124
1883-01-01,2.0802101167315175
1883-02-01,4.569661478599222
1883-03-01,8.258054474708171
1883-04-01,12.676486381322958
1883-05-01,17.016638132295718
1883-06-01,22.536700389105057
1883-07-01,24.172832684824904
1883-08-01,23.009599221789884
1883-09-01,20.140346303501943
1883-10-01,14.435715953307394
1883-11-01,9.77784046692607
1883-12-01,5.857334630350195
1884-01-01,1.8510856031128404
1884-02-01,5.722871595330739
1884-03-01,8.691712062256808
1884-04-01,12.210891050583658
1884-05-01,17.621708171206226
1884-06-01,21.386354085603116
1884-07-01,23.869482490272375
1884-08-01,23.117856031128404
1884-09-01,20.801357976653694
1884-10-01,15.689778210116732
1884-11-01,9.457610894941634
1884-12-01,4.482708171206226
1885-01-01,2.6321984435797665
1885-02-01,3.387618677042801
1885-03-01,7.733031128404669
1885-04-01,13.552408560311283
1885-05-01,17.41417898832685
1885-06-01,21.299972762645915
1885-07-01,24.22242412451362
1885-08-01,23.253513618677044
1885-09-01,20.183739299610895
1885-10-01,14.267696498054475
1885-11-01,9.907486381322958
1885-12-01,5.84452140077821
1886-01-01,1.7048677042801557
1886-02-01,5.489933852140078
1886-03-01,7.9255058365758755
1886-04-01,13.273070038910506
1886-05-01,18.48784046692607
1886-06-01,21.663961089494162
1886-07-01,24.275945525291828
1886-08-01,23.919474708171208
1886-09-01,20.506105058365762
1886-10-01,14.733972762645914
1886-11-01,8.396789883268482
1886-12-01,4.302968871595331
1887-01-01,3.1664630350194556
1887-02-01,5.691735408560311
1887-03-01,9.212463035019455
1887-04-01,13.116700389105059
1887-05-01,18.865385214007784
1887-06-01,22.033143968871595
1887-07-01,24.67263813229572
1887-08-01,22.978789883268483
1887-09-01,20.02004280155642
1887-10-01,14.411116731517508
1887-11-01,9.332198443579767
1887-12-01,4.359634241245136
1888-01-01,1.6008871595330738
1888-02-01,5.9414747081712065
1888-03-01,7.105120622568093
1888-04-01,14.103038910505838
1888-05-01,17.005708171206223
1888-06-01,21.92971206225681
1888-07-01,24.05696498054475
1888-08-01,23.480369649805446
1888-09-01,20.31431906614786
1888-10-01,14.316782101167314
1888-11-01,9.580237354085604
1888-12-01,6.040334630350195
1889-01-01,4.487132295719844
1889-02-01,4.292914396887159
1889-03-01,9.722373540856031
1889-04-01,14.217392996108948
1889-05-01,17.79975486381323
1889-06-01,21.38848638132296
1889-07-01,24.058832684824903
1889-08-01,23.17824513618677
1889-09-01,20.009575875486384
1889-10-01,14.133937743190662
1889-11-01,9.094361867704281
1889-12-01,8.743073929961088
1890-01-01,5.543836575875487
1890-02-01,7.177700389105059
1890-03-01,8.089354085603112
1890-04-01,13.445910505836576
1890-05-01,17.683167315175094
1890-06-01,22.155295719844357
1890-07-01,24.224634241245134
1890-08-01,22.83144357976654
1890-09-01,19.97430739299611
1890-10-01,14.724342412451362
1890-11-01,10.620136186770427
1890-12-01,5.824754863813229
1891-01-01,4.542719844357976
1891-02-01,6.071937743190662
1891-03-01,7.474856031128405
1891-04-01,13.381206225680932
1891-05-01,16.786416342412448
1891-06-01,21.52919455252918
1891-07-01,23.28715175097276
1891-08-01,23.616007782101168
1891-09-01,21.05583657587549
1891-10-01,14.554747081712064
1891-11-01,9.234661478599222
1891-12-01,6.3024046692607
1892-01-01,2.982544747081712
1892-02-01,6.620501945525292
1892-03-01,7.689295719844359
1892-04-01,12.6902265625
1892-05-01,17.122
1892-06-01,21.6714375
1892-07-01,23.517501945525293
1892-08-01,23.449610894941635
1892-09-01,20.221642023346305
1892-10-01,14.782451361867706
1892-11-01,9.188221789883269
1892-12-01,4.205147859922179
1893-01-01,2.1965408560311284
1893-02-01,4.910385214007782
1893-03-01,7.889848249027238
1893-04-01,12.994225680933852
1893-05-01,17.031474708171206
1893-06-01,21.81986381322957
1893-07-01,24.18306225680934
1893-08-01,23.183346303501946
1893-09-01,19.75453307392996
1893-10-01,14.568696498054475
1893-11-01,8.725832684824901
1893-12-01,6.1755603112840465
1894-01-01,4.461937743190662
1894-02-01,3.634871595330739
1894-03-01,9.956202334630351
1894-04-01,13.735400778210117
1894-05-01,17.738961089494165
1894-06-01,21.164408560311287
1894-07-01,23.865875486381324
1894-08-01,23.23894941634241
1894-09-01,20.779587548638133
1894-10-01,15.360338521400777
1894-11-01,9.5124046692607
1894-12-01,5.7652295719844355
1895-01-01,2.903758754863813
1895-02-01,2.4097237354085603
1895-03-01,8.28446692607004
1895-04-01,13.545424124513618
1895-05-01,17.837245136186773
1895-06-01,21.997284046692606
1895-07-01,23.038525291828794
1895-08-01,23.507801556420233
1895-09-01,21.29395719844358
1895-10-01,13.728536964980545
1895-11-01,9.105560311284046
1895-12-01,5.003
1896-01-01,4.680630350194552
1896-02-01,6.10963813229572
1896-03-01,7.911513618677043
1896-04-01,13.798653696498054
1896-05-01,19.13294941634241
1896-06-01,22.35209338521401
1896-07-01,24.3604046692607
1896-08-01,23.92257587548638
1896-09-01,19.887642023346302
1896-10-01,14.369132295719846
1896-11-01,9.835105058365759
1896-12-01,6.108992217898833
1897-01-01,3.1974085603112843
1897-02-01,5.7427704280155645
1897-03-01,8.69327626459144
1897-04-01,13.492984435797666
1897-05-01,17.69384824902724
1897-06-01,21.492785992217897
1897-07-01,24.344101167315177
1897-08-01,23.328416342412453
1897-09-01,20.909486381322957
1897-10-01,15.502859922178988
1897-11-01,9.721210116731518
1897-12-01,4.646214007782101
1898-01-01,4.26624513618677
1898-02-01,6.216544747081712
1898-03-01,9.61343579766537
1898-04-01,13.049817120622567
1898-05-01,17.243128404669264
1898-06-01,22.133501945525293
1898-07-01,24.13077431906615
1898-08-01,24.055544747081715
1898-09-01,21.194482490272375
1898-10-01,14.755229571984437
1898-11-01,8.500396887159532
1898-12-01,3.7347548638132295
1899-01-01,4.216299610894941
1899-02-01,2.587350194552529
1899-03-01,8.215980544747081
1899-04-01,13.354128404669261
1899-05-01,17.656715953307394
1899-06-01,22.07389494163424
1899-07-01,23.81095719844358
1899-08-01,23.53659922178988
1899-09-01,20.575898832684825
1899-10-01,15.555988326848249
1899-11-01,10.818747081712063
1899-12-01,5.159937743190661
1900-01-01,5.456863813229572
1900-02-01,4.740805447470817
1900-03-01,8.881385214007782
1900-04-01,12.929778210116732
1900-05-01,18.17784046692607
1900-06-01,22.206715953307395
1900-07-01,24.14371206225681
1900-08-01,23.977217898832688
1900-09-01,21.019610894941636
1900-10-01,16.639630350194555
1900-11-01,10.582455252918287
1900-12-01,5.86571206225681
1901-01-01,4.790365758754864
1901-02-01,3.759875486381323
1901-03-01,9.027922178988327
1901-04-01,11.99005447470817
1901-05-01,17.212326848249027
1901-06-01,21.870848249027237
1901-07-01,25.234256809338525
1901-08-01,24.03991439688716
1901-09-01,19.957015564202337
1901-10-01,15.761214007782101
1901-11-01,9.248735408560313
1901-12-01,4.612941634241245
