date,JPN_GDP
1995-12-01,100.26818260031
1996-01-01,100.404299612734
1996-02-01,100.564672592834
1996-03-01,100.741368312931
1996-04-01,100.918259028431
1996-05-01,101.079078765535
1996-06-01,101.21561049484
1996-07-01,101.337151050827
1996-08-01,101.457726462431
1996-09-01,101.584415419777
1996-10-01,101.705803215484
1996-11-01,101.801026125427
1996-12-01,101.849374129505
1997-01-01,101.841942273897
1997-02-01,101.778517742157
1997-03-01,101.668528923376
1997-04-01,101.536058357979
1997-05-01,101.407156503781
1997-06-01,101.299010234766
1997-07-01,101.209090833908
1997-08-01,101.123006111113
1997-09-01,101.021098830233
1997-10-01,100.884870000685
1997-11-01,100.701203404122
1997-12-01,100.469108213847
1998-01-01,100.209795204561
1998-02-01,99.9537752439806
1998-03-01,99.7301335831325
1998-04-01,99.5558397498458
1998-05-01,99.4395390154531
1998-06-01,99.3817860346012
1998-07-01,99.3710862743
1998-08-01,99.3885472634197
1998-09-01,99.4091174648961
1998-10-01,99.4008334013692
1998-11-01,99.3367429854379
1998-12-01,99.2088948663036
1999-01-01,99.0460893426049
1999-02-01,98.8910108104576
1999-03-01,98.7799529583997
1999-04-01,98.7221736520859
1999-05-01,98.7125149353748
1999-06-01,98.7399652129309
1999-07-01,98.7926395768734
1999-08-01,98.8632885453496
1999-09-01,98.9529592581355
1999-10-01,99.0733335349915
1999-11-01,99.2372794457623
1999-12-01,99.4470766035548
2000-01-01,99.6792578129531
2000-02-01,99.9007961223628
2000-03-01,100.083724228746
2000-04-01,100.220593603942
2000-05-01,100.317173003271
2000-06-01,100.38824160984
2000-07-01,100.456139714008
2000-08-01,100.541986286133
2000-09-01,100.657067796222
2000-10-01,100.792832053343
2000-11-01,100.928325480126
2000-12-01,101.036079284566
2001-01-01,101.088020924317
2001-02-01,101.059093481234
2001-03-01,100.93484767861
2001-04-01,100.724621431158
2001-05-01,100.44938151474
2001-06-01,100.1355911537
2001-07-01,99.8137259094361
2001-08-01,99.5129503519705
2001-09-01,99.2564964998418
2001-10-01,99.0556100939162
2001-11-01,98.9155554219176
2001-12-01,98.8374648391421
2002-01-01,98.8156973408059
2002-02-01,98.8417832500395
2002-03-01,98.9041895157452
2002-04-01,98.984531306231
2002-05-01,99.0637784972252
2002-06-01,99.1270941497877
2002-07-01,99.1686705934003
2002-08-01,99.1879147893101
2002-09-01,99.1870682764927
2002-10-01,99.1703172685161
2002-11-01,99.1431180506118
2002-12-01,99.1125716895638
2003-01-01,99.0884622485045
2003-02-01,99.0802948865643
2003-03-01,99.0938109296609
2003-04-01,99.1262867986349
2003-05-01,99.1728995335155
2003-06-01,99.2316417648876
2003-07-01,99.3071573142365
2003-08-01,99.4058634604823
2003-09-01,99.5298072071108
2003-10-01,99.6687653915069
2003-11-01,99.8067718377298
2003-12-01,99.927539791788
2004-01-01,100.019955871199
2004-02-01,100.077674862252
2004-03-01,100.100722647358
2004-04-01,100.099555775908
2004-05-01,100.086680753597
2004-06-01,100.070043390814
2004-07-01,100.047326794186
2004-08-01,100.013048373004
2004-09-01,99.9661273935072
2004-10-01,99.9183087702519
2004-11-01,99.8868863547369
2004-12-01,99.8876228045402
2005-01-01,99.9266285470883
2005-02-01,100.004642841301
2005-03-01,100.118637305046
2005-04-01,100.260703867314
2005-05-01,100.420180021895
2005-06-01,100.583881173626
2005-07-01,100.735221654472
2005-08-01,100.858059071128
2005-09-01,100.941619821329
2005-10-01,100.987642722071
2005-11-01,101.003267573963
2005-12-01,100.996758987199
2006-01-01,100.975607996006
2006-02-01,100.945822315729
2006-03-01,100.912494790037
2006-04-01,100.881219819816
2006-05-01,100.860077574001
2006-06-01,100.861708855518
2006-07-01,100.904920613171
2006-08-01,101.007306708044
2006-09-01,101.175122979358
2006-10-01,101.388994410348
2006-11-01,101.61809125349
2006-12-01,101.831279461283
2007-01-01,102.007585271335
2007-02-01,102.133405911934
2007-03-01,102.202595864435
2007-04-01,102.22038386199
2007-05-01,102.198567801683
2007-06-01,102.15458866321
2007-07-01,102.113678106667
2007-08-01,102.100334622461
2007-09-01,102.129866092344
2007-10-01,102.198163898102
2007-11-01,102.2896102201
