date,GPRHC_IND,GPRHC_USA,GPRHC_JPN,GPRHC_IND
1990-03-01,0.10176390409469604,2.0437583923339844,0.1441655308008194,0.10176390409469604
1990-04-01,0.17855548858642578,2.392643451690674,0.09820551425218582,0.17855548858642578
1990-05-01,0.1929655224084854,2.7278308868408203,0.12279624491930008,0.1929655224084854
1990-06-01,0.18261504173278809,2.3922572135925293,0.21000730991363525,0.18261504173278809
1990-07-01,0.09429514408111572,2.489391803741455,0.24516737461090088,0.09429514408111572
1990-08-01,0.6791961193084717,6.540751934051514,1.0048381090164185,0.6791961193084717
1990-09-01,0.4451170563697815,4.940799236297607,0.8368200659751892,0.4451170563697815
1990-10-01,0.20073603093624115,3.964536666870117,0.2843760550022125,0.20073603093624115
1990-11-01,0.21927900612354279,4.438207149505615,0.3947022259235382,0.21927900612354279
1990-12-01,0.21871867775917053,4.292354106903076,0.5012302994728088,0.21871867775917053
1991-01-01,0.28828513622283936,8.430156707763672,0.7687603831291199,0.28828513622283936
1991-02-01,0.1992598921060562,7.932441234588623,0.5313597321510315,0.1992598921060562
1991-03-01,0.19396188855171204,4.1996965408325195,0.3204587697982788,0.19396188855171204
1991-04-01,0.16165244579315186,2.9097440242767334,0.2334979772567749,0.16165244579315186
1991-05-01,0.15461261570453644,2.6198248863220215,0.19756056368350983,0.15461261570453644
1991-06-01,0.18048912286758423,2.472701072692871,0.19853803515434265,0.18048912286758423
1991-07-01,0.06558606028556824,3.260564088821411,0.25297480821609497,0.06558606028556824
1991-08-01,0.05641748756170273,2.990126848220825,0.13164080679416656,0.05641748756170273
1991-09-01,0.10844026505947113,3.316464900970459,0.33435750007629395,0.10844026505947113
1991-10-01,0.11323055624961853,3.013674736022949,0.209041029214859,0.11323055624961853
1991-11-01,0.10960905998945236,2.557544708251953,0.27402263879776,0.10960905998945236
1991-12-01,0.1816035658121109,3.0600199699401855,0.29964587092399597,0.1816035658121109
1992-01-01,0.19063180685043335,2.8413217067718506,0.33587509393692017,0.19063180685043335
1992-02-01,0.2155374437570572,2.633305311203003,0.14056789875030518,0.2155374437570572
1992-03-01,0.20505809783935547,2.3154478073120117,0.20505809783935547,0.20505809783935547
1992-04-01,0.16273392736911774,2.7122321128845215,0.2441008985042572,0.16273392736911774
1992-05-01,0.1920558661222458,2.470536947250366,0.17459625005722046,0.1920558661222458
1992-06-01,0.12187118828296661,2.9342832565307617,0.21561826765537262,0.12187118828296661
1992-07-01,0.15529368817806244,2.3659451007843018,0.16442860662937164,0.15529368817806244
1992-08-01,0.14270424842834473,2.3100249767303467,0.11594720184803009,0.14270424842834473
1992-09-01,0.16475972533226013,2.407322645187378,0.22883294522762299,0.16475972533226013
1992-10-01,0.088004931807518,1.9889113903045654,0.09680542349815369,0.088004931807518
1992-11-01,0.12562814354896545,2.9253408908843994,0.2871500253677368,0.12562814354896545
1992-12-01,0.17089147865772247,2.5538783073425293,0.08544573932886124,0.17089147865772247
1993-01-01,0.27757880091667175,3.617478609085083,0.22385387122631073,0.27757880091667175
1993-02-01,0.17223231494426727,2.6313271522521973,0.21050617098808289,0.17223231494426727
1993-03-01,0.14212115108966827,2.780245065689087,0.2042991667985916,0.14212115108966827
1993-04-01,0.18800358474254608,3.2318711280822754,0.32229185104370117,0.18800358474254608
1993-05-01,0.21895253658294678,3.0828516483306885,0.20143632590770721,0.21895253658294678
1993-06-01,0.15092329680919647,2.840909004211426,0.26633521914482117,0.15092329680919647
1993-07-01,0.2619270384311676,3.7324602603912354,0.5612722039222717,0.2619270384311676
1993-08-01,0.10318949073553085,2.495309591293335,0.11257035285234451,0.10318949073553085
1993-09-01,0.10956902801990509,2.702702760696411,0.17348429560661316,0.10956902801990509
1993-10-01,0.17394185066223145,3.106104612350464,0.2319224774837494,0.17394185066223145
1993-11-01,0.12981393933296204,2.4491562843322754,0.2942449152469635,0.12981393933296204
1993-12-01,0.034934498369693756,2.3231441974639893,0.235807865858078,0.034934498369693756
1994-01-01,0.25613850355148315,2.420067071914673,0.20314432680606842,0.25613850355148315
1994-02-01,0.2722940742969513,3.8996400833129883,0.33064281940460205,0.2722940742969513
1994-03-01,0.24915465712547302,2.88307523727417,0.4004271328449249,0.24915465712547302
1994-04-01,0.18628911674022675,2.887481451034546,0.3260059654712677,0.18628911674022675
1994-05-01,0.12252756953239441,3.395764112472534,0.24505513906478882,0.12252756953239441
1994-06-01,0.16571533679962158,3.682563066482544,0.6352421045303345,0.16571533679962158
1994-07-01,0.08324084430932999,3.301886796951294,0.2774694859981537,0.08324084430932999
1994-08-01,0.12508419156074524,2.6075243949890137,0.1539497673511505,0.12508419156074524
1994-09-01,0.11839708685874939,2.8142075538635254,0.1457194834947586,0.11839708685874939
1994-10-01,0.17114496231079102,2.8238918781280518,0.19681669771671295,0.17114496231079102
1994-11-01,0.08138167858123779,2.5590016841888428,0.23510263860225677,0.08138167858123779
1994-12-01,0.15975941717624664,2.988440990447998,0.20674748718738556,0.15975941717624664
1995-01-01,0.11935547739267349,2.3572707176208496,0.10940919071435928,0.11935547739267349
1995-02-01,0.21391578018665314,2.5444719791412354,0.1013285294175148,0.21391578018665314
1995-03-01,0.06898590922355652,2.473637580871582,0.33507439494132996,0.06898590922355652
1995-04-01,0.24380730092525482,3.257265567779541,0.29256874322891235,0.24380730092525482
1995-05-01,0.197628453373909,2.648221254348755,0.44466403126716614,0.197628453373909
1995-06-01,0.12927605211734772,3.052903652191162,0.42760542035102844,0.12927605211734772
1995-07-01,0.23716230690479279,3.1037328243255615,0.17529387772083282,0.23716230690479279
1995-08-01,0.19187720119953156,3.219273090362549,0.17055751383304596,0.19187720119953156
1995-09-01,0.12155591696500778,1.863857388496399,0.12155591696500778,0.12155591696500778
1995-10-01,0.13928598165512085,1.781394362449646,0.16127850115299225,0.13928598165512085
1995-11-01,0.1565435230731964,2.055938243865967,0.13567104935646057,0.1565435230731964
1995-12-01,0.15320192277431488,2.144826889038086,0.15320192277431488,0.15320192277431488
1996-01-01,0.19053348898887634,2.075812339782715,0.11030886322259903,0.19053348898887634
1996-02-01,0.11377740651369095,2.3996689319610596,0.09309060871601105,0.11377740651369095
1996-03-01,0.11392765492200851,2.2975411415100098,0.1424095630645752,0.11392765492200851
